x,y,intensity,area
1.569958e+04,1.427778e+03,nan,nan
1.419463e+04,1.439693e+03,nan,nan
1.423268e+04,1.437187e+03,nan,nan
1.399610e+04,1.462639e+03,nan,nan
1.448804e+04,1.443722e+03,nan,nan
1.537631e+04,1.446503e+03,nan,nan
1.541372e+04,1.459010e+03,nan,nan
1.511570e+04,1.460983e+03,nan,nan
1.486326e+04,1.462978e+03,nan,nan
1.536047e+04,1.484050e+03,nan,nan
1.427506e+04,1.494490e+03,nan,nan
1.456013e+04,1.487719e+03,nan,nan
1.451294e+04,1.497302e+03,nan,nan
1.547147e+04,1.486705e+03,nan,nan
1.559111e+04,1.481280e+03,nan,nan
1.420389e+04,1.506623e+03,nan,nan
1.579266e+04,1.505891e+03,nan,nan
1.508232e+04,1.556485e+03,nan,nan
1.516680e+04,1.532902e+03,nan,nan
1.479122e+04,1.527645e+03,nan,nan
1.543945e+04,1.530268e+03,nan,nan
1.416499e+04,1.546674e+03,nan,nan
1.581238e+04,1.559531e+03,nan,nan
1.572530e+04,1.558290e+03,nan,nan
1.530011e+04,1.562767e+03,nan,nan
1.469271e+04,1.560959e+03,nan,nan
1.402992e+04,1.559475e+03,nan,nan
1.544948e+04,1.586634e+03,nan,nan
14589,1.578580e+03,nan,nan
1.440909e+04,1.579683e+03,nan,nan
1.521250e+04,1.593469e+03,nan,nan
1.419048e+04,1.587004e+03,nan,nan
1.468182e+04,1.607256e+03,nan,nan
1.493346e+04,1.602008e+03,nan,nan
1.583240e+04,1.600229e+03,nan,nan
1.477220e+04,1.599234e+03,nan,nan
1.414878e+04,1.609163e+03,nan,nan
1.538781e+04,1.616798e+03,nan,nan
1.454397e+04,1.638408e+03,nan,nan
1.481592e+04,1.638533e+03,nan,nan
1.572966e+04,1.642215e+03,nan,nan
1.402888e+04,1.635064e+03,nan,nan
1.498177e+04,1.644577e+03,nan,nan
1.418535e+04,1.646570e+03,nan,nan
1.429628e+04,1.647711e+03,nan,nan
1.586307e+04,1.650628e+03,nan,nan
1.411321e+04,1.653739e+03,nan,nan
1.435946e+04,1.658514e+03,nan,nan
1.553830e+04,1.646759e+03,nan,nan
1.423472e+04,1.671835e+03,nan,nan
1.579036e+04,1.675754e+03,nan,nan
1.544904e+04,1.693402e+03,nan,nan
1.480143e+04,1.703048e+03,nan,nan
1.417618e+04,1.698583e+03,nan,nan
1.506821e+04,1.685460e+03,nan,nan
1.462722e+04,1.692566e+03,nan,nan
1.502452e+04,1.707568e+03,nan,nan
1.439647e+04,1.709209e+03,nan,nan
1.495983e+04,1.716441e+03,nan,nan
1.472130e+04,1.724882e+03,nan,nan
1.404287e+04,1.716931e+03,nan,nan
1.430295e+04,1.724475e+03,nan,nan
1.412290e+04,1.731733e+03,nan,nan
1.456635e+04,1.735438e+03,nan,nan
1.561246e+04,1.753964e+03,nan,nan
1.536465e+04,1.770743e+03,nan,nan
1.551494e+04,1.747301e+03,nan,nan
1.440930e+04,1.766984e+03,nan,nan
1.450817e+04,1.776664e+03,nan,nan
1.490493e+04,1.770506e+03,nan,nan
1.421464e+04,1.771065e+03,nan,nan
1.498656e+04,1.779419e+03,nan,nan
1.547376e+04,1.825481e+03,nan,nan
1.515249e+04,1.806854e+03,nan,nan
1.471028e+04,1.808864e+03,nan,nan
1.581039e+04,1.818373e+03,nan,nan
1.542276e+04,1.816253e+03,nan,nan
1.465586e+04,1.814322e+03,nan,nan
1.563924e+04,1.831781e+03,nan,nan
1.405792e+04,1.847060e+03,nan,nan
1.476490e+04,1.838473e+03,nan,nan
1.495068e+04,1.836023e+03,nan,nan
1.426127e+04,1.835393e+03,nan,nan
1.447809e+04,1.853697e+03,nan,nan
1.488499e+04,1.846585e+03,nan,nan
1.458205e+04,1.867895e+03,nan,nan
1.499823e+04,1.868864e+03,nan,nan
1.509932e+04,1.867180e+03,nan,nan
1.401374e+04,1.874061e+03,nan,nan
1.575449e+04,1.880063e+03,nan,nan
1.531985e+04,1.888910e+03,nan,nan
1.430979e+04,1.896705e+03,nan,nan
1.472920e+04,1.893066e+03,nan,nan
1.415192e+04,1.891096e+03,nan,nan
1.491861e+04,1.903646e+03,nan,nan
1.426003e+04,1.913439e+03,nan,nan
1.587859e+04,1.921339e+03,nan,nan
1.444127e+04,1.917260e+03,nan,nan
15943,1.908926e+03,nan,nan
1.580683e+04,1.920101e+03,nan,nan
1.410654e+04,1.922842e+03,nan,nan
1.485361e+04,1.929328e+03,nan,nan
1.502965e+04,1.935203e+03,nan,nan
1.468066e+04,1.937130e+03,nan,nan
1.539133e+04,1.946785e+03,nan,nan
1.559065e+04,1.955050e+03,nan,nan
1.593911e+04,1.957335e+03,nan,nan
1.406530e+04,1.961514e+03,nan,nan
1.478202e+04,1.961445e+03,nan,nan
1.413608e+04,1.974304e+03,nan,nan
1.579313e+04,1.972980e+03,nan,nan
1.547889e+04,1.959406e+03,nan,nan
1.601790e+04,1.976919e+03,nan,nan
1.366337e+03,1.998310e+03,nan,nan
1.447078e+03,2.005663e+03,nan,nan
1.724644e+03,2.012477e+03,nan,nan
1.893518e+03,1.974107e+03,nan,nan
1.569645e+03,2.017453e+03,nan,nan
1.829738e+03,2.000974e+03,nan,nan
1.162672e+03,2.005748e+03,nan,nan
1.956879e+03,2.034430e+03,nan,nan
1.324109e+03,2.042200e+03,nan,nan
1.543538e+03,2.047789e+03,nan,nan
1.244937e+03,2.046377e+03,nan,nan
1.655785e+03,2.047549e+03,nan,nan
1.392477e+03,2.076346e+03,nan,nan
1.710658e+03,2.092292e+03,nan,nan
1.824033e+03,2.088277e+03,nan,nan
1.027847e+03,2.071875e+03,nan,nan
8.792373e+02,2.087723e+03,nan,nan
7.864405e+02,2.096243e+03,nan,nan
1.294113e+03,2.095470e+03,nan,nan
1.488574e+03,2.088889e+03,nan,nan
1.104308e+03,2.094481e+03,nan,nan
1.231746e+03,2.108552e+03,nan,nan
1.526967e+03,2.099915e+03,nan,nan
1.437390e+03,2.100833e+03,nan,nan
1.771689e+03,2.112879e+03,nan,nan
7.286327e+02,2.120305e+03,nan,nan
1.881995e+03,2.119415e+03,nan,nan
1.175052e+03,2.129530e+03,nan,nan
1.351792e+03,2.116576e+03,nan,nan
1.939599e+03,2.133354e+03,nan,nan
1.001379e+03,2.147110e+03,nan,nan
1.553105e+03,2.138735e+03,nan,nan
1.085963e+03,2.160213e+03,nan,nan
1.320248e+03,2.151248e+03,nan,nan
1.515567e+03,2.170971e+03,nan,nan
1.804566e+03,2.170293e+03,nan,nan
1.579699e+03,2.177218e+03,nan,nan
1.709634e+03,2.167729e+03,nan,nan
1.293601e+03,2.185602e+03,nan,nan
1.910308e+03,2.185202e+03,nan,nan
1.758925e+03,2.192351e+03,nan,nan
9.128381e+02,2.179858e+03,nan,nan
1.465760e+03,2.192712e+03,nan,nan
1.206987e+03,2.187354e+03,nan,nan
1.677686e+03,2.198798e+03,nan,nan
1.376255e+03,2.185012e+03,nan,nan
1.423211e+03,2.209750e+03,nan,nan
1.650543e+03,2.232133e+03,nan,nan
1.228207e+03,2.257413e+03,nan,nan
1.958241e+03,2.240367e+03,nan,nan
1.342745e+03,2.245041e+03,nan,nan
1.698978e+03,2.255985e+03,nan,nan
1.826937e+03,2.245748e+03,nan,nan
1.583714e+03,2.247137e+03,nan,nan
1.297220e+03,2.257830e+03,nan,nan
1.088663e+03,2.253882e+03,nan,nan
1.518478e+03,2.272822e+03,nan,nan
1.146798e+03,2.283293e+03,nan,nan
8.594697e+02,2.279984e+03,nan,nan
1.408759e+03,2.284579e+03,nan,nan
1.890118e+03,2.285351e+03,nan,nan
1.961872e+03,2.281397e+03,nan,nan
1.333620e+03,2.310940e+03,nan,nan
1.566019e+03,2.322212e+03,nan,nan
1.646673e+03,2.299922e+03,nan,nan
1.065713e+03,2.318891e+03,nan,nan
1.743057e+03,2.321402e+03,nan,nan
1.686537e+03,2.337790e+03,nan,nan
1.219919e+03,2.334403e+03,nan,nan
1.456076e+03,2.358086e+03,nan,nan
1.337355e+03,2.358506e+03,nan,nan
1.964417e+03,2.360191e+03,nan,nan
1.812226e+03,2.341917e+03,nan,nan
1.643931e+03,2.368485e+03,nan,nan
1.847806e+03,2.390840e+03,nan,nan
1.912342e+03,2.394676e+03,nan,nan
1.597696e+03,2.393606e+03,nan,nan
1.540668e+03,2.401938e+03,nan,nan
1.265748e+03,2.398761e+03,nan,nan
1.158808e+03,2.406022e+03,nan,nan
1.320209e+03,2.404413e+03,nan,nan
1.802878e+03,2.410722e+03,nan,nan
1.057061e+03,2.426171e+03,nan,nan
1.700897e+03,2.426555e+03,nan,nan
1.265196e+03,2.451904e+03,nan,nan
1.798174e+03,2.472413e+03,nan,nan
1.162975e+03,2.470061e+03,nan,nan
1.358039e+03,2.479563e+03,nan,nan
1.977929e+03,2.489769e+03,nan,nan
1.671655e+03,2.508593e+03,nan,nan
1.892167e+03,2.500290e+03,nan,nan
1.729927e+03,2.515567e+03,nan,nan
1.127557e+03,2.538362e+03,nan,nan
1.924567e+03,2.568304e+03,nan,nan
1.715163e+03,2.582007e+03,nan,nan
1.953090e+03,2.694613e+03,nan,nan
1.875570e+03,2.789599e+03,nan,nan
1.891164e+03,2.856758e+03,nan,nan
1.887884e+03,2.911402e+03,nan,nan
1.907717e+03,2.951243e+03,nan,nan
1.942513e+03,2.937038e+03,nan,nan
1.960828e+03,2.974728e+03,nan,nan
2.029944e+03,2.019314e+03,nan,nan
3.809180e+03,2.005428e+03,nan,nan
3.715275e+03,2.017751e+03,nan,nan
2.227667e+03,2.032433e+03,nan,nan
2.101951e+03,2.056265e+03,nan,nan
3.595936e+03,2.019123e+03,nan,nan
2.320246e+03,2.042533e+03,nan,nan
3.910822e+03,2.003191e+03,nan,nan
3.119887e+03,2.063888e+03,nan,nan
2.013317e+03,2.069233e+03,nan,nan
3.932539e+03,2.076730e+03,nan,nan
3.577375e+03,2.095757e+03,nan,nan
3.672858e+03,2.078319e+03,nan,nan
2.296039e+03,2.096172e+03,nan,nan
3.761133e+03,2.093715e+03,nan,nan
3.823523e+03,2.101481e+03,nan,nan
3.504858e+03,2.111110e+03,nan,nan
3.748425e+03,2.134859e+03,nan,nan
2.213874e+03,2.117101e+03,nan,nan
2.286492e+03,2.165202e+03,nan,nan
3.648465e+03,2.136013e+03,nan,nan
2.070747e+03,2.139134e+03,nan,nan
3.895969e+03,2.147471e+03,nan,nan
2.138620e+03,2.153122e+03,nan,nan
3.682836e+03,2.175588e+03,nan,nan
3.606496e+03,2.171858e+03,nan,nan
3.744787e+03,2.172009e+03,nan,nan
3.529995e+03,2.180405e+03,nan,nan
2.234105e+03,2.189646e+03,nan,nan
2.043819e+03,2.186509e+03,nan,nan
3.879800e+03,2.205603e+03,nan,nan
2.100187e+03,2.202503e+03,nan,nan
3.464483e+03,2.191214e+03,nan,nan
3.950617e+03,2.202053e+03,nan,nan
3.585297e+03,2.219451e+03,nan,nan
3.751490e+03,2.234399e+03,nan,nan
2.002332e+03,2.166203e+03,nan,nan
3.447548e+03,2.261225e+03,nan,nan
3.830998e+03,2.233484e+03,nan,nan
2.252868e+03,2.240387e+03,nan,nan
3.512944e+03,2.250032e+03,nan,nan
3.635058e+03,2.256407e+03,nan,nan
3.956256e+03,2.249047e+03,nan,nan
2.203430e+03,2.256660e+03,nan,nan
3.868432e+03,2.263154e+03,nan,nan
2.097261e+03,2.270839e+03,nan,nan
3.582850e+03,2.270707e+03,nan,nan
3.905832e+03,2.290025e+03,nan,nan
3.932864e+03,2.290285e+03,nan,nan
3.798171e+03,2.293262e+03,nan,nan
3.964824e+03,2.298321e+03,nan,nan
2.692481e+03,2.298968e+03,nan,nan
3.689659e+03,2.297119e+03,nan,nan
3.578647e+03,2.299837e+03,nan,nan
2.243420e+03,2.301994e+03,nan,nan
2.014230e+03,2.322789e+03,nan,nan
3.531251e+03,2.329086e+03,nan,nan
2.200769e+03,2.348682e+03,nan,nan
2.144850e+03,2.345349e+03,nan,nan
2.277312e+03,2.364495e+03,nan,nan
3.726822e+03,2.341653e+03,nan,nan
3.660062e+03,2.342582e+03,nan,nan
3.617241e+03,2.361351e+03,nan,nan
3.438466e+03,2.367809e+03,nan,nan
3.868335e+03,2.358965e+03,nan,nan
3.922728e+03,2.384616e+03,nan,nan
3.589836e+03,2.403126e+03,nan,nan
3.535310e+03,2.416470e+03,nan,nan
3.746163e+03,2.399786e+03,nan,nan
3.823721e+03,2.402696e+03,nan,nan
2.229245e+03,2.426767e+03,nan,nan
3.416078e+03,2.431739e+03,nan,nan
3.684938e+03,2.425253e+03,nan,nan
3.855776e+03,2.430379e+03,nan,nan
3.931893e+03,2.437800e+03,nan,nan
3.638617e+03,2.449095e+03,nan,nan
3.793336e+03,2.468890e+03,nan,nan
3.868558e+03,2.468847e+03,nan,nan
3.466622e+03,2.473833e+03,nan,nan
2.119887e+03,2.479347e+03,nan,nan
3.895398e+03,2.498595e+03,nan,nan
3.707586e+03,2.493124e+03,nan,nan
3.439074e+03,2.519415e+03,nan,nan
3.780469e+03,2.522973e+03,nan,nan
2.183127e+03,2.508030e+03,nan,nan
2.032045e+03,2.519239e+03,nan,nan
3.617470e+03,2.514754e+03,nan,nan
3.884899e+03,2.547653e+03,nan,nan
3.739921e+03,2.546653e+03,nan,nan
3.819242e+03,2.542216e+03,nan,nan
2.094145e+03,2.550652e+03,nan,nan
3.947872e+03,2.528041e+03,nan,nan
2.219733e+03,2.558021e+03,nan,nan
3.525184e+03,2.567774e+03,nan,nan
3.623437e+03,2.570369e+03,nan,nan
3.693360e+03,2.562497e+03,nan,nan
3.849537e+03,2.570102e+03,nan,nan
3.791493e+03,2.580130e+03,nan,nan
2.171030e+03,2.589222e+03,nan,nan
1.997850e+03,2.596163e+03,nan,nan
3.944454e+03,2.598584e+03,nan,nan
2.713468e+03,2.585601e+03,nan,nan
3.881440e+03,2.607813e+03,nan,nan
3.582818e+03,2.614699e+03,nan,nan
3.829383e+03,2.613962e+03,nan,nan
3.682057e+03,2.622818e+03,nan,nan
3.745008e+03,2.609882e+03,nan,nan
2.059276e+03,2.624483e+03,nan,nan
3.778647e+03,2.632313e+03,nan,nan
2.846016e+03,2.639036e+03,nan,nan
2.786805e+03,2.644795e+03,nan,nan
3.827752e+03,2.670413e+03,nan,nan
3.595927e+03,2.664639e+03,nan,nan
2.644578e+03,2.658773e+03,nan,nan
3.747331e+03,2.681151e+03,nan,nan
2.074391e+03,2.671811e+03,nan,nan
3.685840e+03,2.686383e+03,nan,nan
2.894856e+03,2.674090e+03,nan,nan
2.773033e+03,2.697765e+03,nan,nan
2.939971e+03,2.693451e+03,nan,nan
2.973257e+03,2.700283e+03,nan,nan
3.779068e+03,2.728825e+03,nan,nan
2.321223e+03,2.720559e+03,nan,nan
2.670323e+03,2.721241e+03,nan,nan
2.720618e+03,2.719012e+03,nan,nan
2.203816e+03,2.722479e+03,nan,nan
2.031727e+03,2.722941e+03,nan,nan
3.037509e+03,2.719916e+03,nan,nan
2.607461e+03,2.730107e+03,nan,nan
2.855852e+03,2.733835e+03,nan,nan
3.692555e+03,2.763288e+03,nan,nan
2.761121e+03,2.748271e+03,nan,nan
2.513457e+03,2.749485e+03,nan,nan
3.012192e+03,2.763660e+03,nan,nan
2.433298e+03,2.756952e+03,nan,nan
3.888863e+03,2.759984e+03,nan,nan
2.350296e+03,2.764723e+03,nan,nan
2.573282e+03,2.768962e+03,nan,nan
2.701019e+03,2.772489e+03,nan,nan
2.096390e+03,2.763923e+03,nan,nan
3.831919e+03,2.752942e+03,nan,nan
2.160980e+03,2.767387e+03,nan,nan
1.990726e+03,2.795248e+03,nan,nan
2.801283e+03,2.786969e+03,nan,nan
3.101136e+03,2.782407e+03,nan,nan
2.211180e+03,2.780600e+03,nan,nan
3.949951e+03,2.782797e+03,nan,nan
3.023961e+03,2.803874e+03,nan,nan
3.780957e+03,2.822244e+03,nan,nan
2.931580e+03,2.784480e+03,nan,nan
3.863007e+03,2.818197e+03,nan,nan
2.126865e+03,2.819495e+03,nan,nan
2.539478e+03,2.812413e+03,nan,nan
2.265259e+03,2.811707e+03,nan,nan
2.364970e+03,2.817383e+03,nan,nan
2.726794e+03,2.821226e+03,nan,nan
2.309947e+03,2.809859e+03,nan,nan
3.083467e+03,2.833031e+03,nan,nan
2.221544e+03,2.829054e+03,nan,nan
2.456956e+03,2.831370e+03,nan,nan
2.809470e+03,2.836249e+03,nan,nan
2.886058e+03,2.837007e+03,nan,nan
2.957076e+03,2.837067e+03,nan,nan
3.931653e+03,2.837560e+03,nan,nan
2.522425e+03,2.858548e+03,nan,nan
2.604145e+03,2.853954e+03,nan,nan
3.801235e+03,2.872639e+03,nan,nan
2.279665e+03,2.880555e+03,nan,nan
2.650639e+03,2.874651e+03,nan,nan
2.841096e+03,2.899885e+03,nan,nan
2.136373e+03,2.905050e+03,nan,nan
2.947768e+03,2.894118e+03,nan,nan
3.870039e+03,2.891944e+03,nan,nan
3.949686e+03,2.900155e+03,nan,nan
2.477466e+03,2.900096e+03,nan,nan
2.701362e+03,2.886389e+03,nan,nan
3.167242e+03,2.890159e+03,nan,nan
3.116069e+03,2.899842e+03,nan,nan
2.367587e+03,2.922017e+03,nan,nan
3.064263e+03,2.897251e+03,nan,nan
2.671500e+03,2.927161e+03,nan,nan
2.005494e+03,2.902435e+03,nan,nan
2.285878e+03,2.932853e+03,nan,nan
2.561148e+03,2.922205e+03,nan,nan
3.105026e+03,2.941248e+03,nan,nan
2.753443e+03,2.922300e+03,nan,nan
2.436127e+03,2.932831e+03,nan,nan
3.012075e+03,2.934863e+03,nan,nan
2.073680e+03,2.956094e+03,nan,nan
2.629478e+03,2.951552e+03,nan,nan
2.229997e+03,2.946292e+03,nan,nan
3.225425e+03,2.940866e+03,nan,nan
2.533568e+03,2.954317e+03,nan,nan
2.509983e+03,2.991052e+03,nan,nan
3.258930e+03,2.988781e+03,nan,nan
3.062131e+03,2.984756e+03,nan,nan
3.171132e+03,2.997152e+03,nan,nan
2.402824e+03,2.994299e+03,nan,nan
1.996061e+03,3.012156e+03,nan,nan
2.362251e+03,3.014856e+03,nan,nan
3.124725e+03,3.025630e+03,nan,nan
2.270407e+03,3.030642e+03,nan,nan
3.220666e+03,3.030471e+03,nan,nan
3.277102e+03,3.039004e+03,nan,nan
2.110739e+03,3.033426e+03,nan,nan
3.305756e+03,3.062098e+03,nan,nan
2.043420e+03,3.055594e+03,nan,nan
3.060442e+03,3.057430e+03,nan,nan
2.522809e+03,3.064514e+03,nan,nan
2.447039e+03,3.097506e+03,nan,nan
2.356210e+03,3.089989e+03,nan,nan
2.952062e+03,3.087320e+03,nan,nan
2.541662e+03,3.106792e+03,nan,nan
3.326934e+03,3.093053e+03,nan,nan
2.072953e+03,3.117769e+03,nan,nan
2.146867e+03,3.102112e+03,nan,nan
3.154362e+03,3.100438e+03,nan,nan
2.294840e+03,3.105905e+03,nan,nan
3.268307e+03,3.111635e+03,nan,nan
2.003104e+03,3.115177e+03,nan,nan
3.079247e+03,3.129595e+03,nan,nan
3.199470e+03,3.125341e+03,nan,nan
3.362580e+03,3.127363e+03,nan,nan
2.659563e+03,3.146740e+03,nan,nan
2.613101e+03,3.145791e+03,nan,nan
2.788788e+03,3.154189e+03,nan,nan
3.340068e+03,3.165602e+03,nan,nan
2.991382e+03,3.157968e+03,nan,nan
2.280073e+03,3.163826e+03,nan,nan
2.723130e+03,3.154157e+03,nan,nan
2.389751e+03,3.168755e+03,nan,nan
2.521485e+03,3.173399e+03,nan,nan
3.238954e+03,3.174613e+03,nan,nan
2.905779e+03,3.176755e+03,nan,nan
2.578285e+03,3.174308e+03,nan,nan
2.841257e+03,3.186848e+03,nan,nan
3.129532e+03,3.170561e+03,nan,nan
2.138059e+03,3.200414e+03,nan,nan
2.447515e+03,3.222294e+03,nan,nan
2.689282e+03,3.222411e+03,nan,nan
3.323738e+03,3.221587e+03,nan,nan
3.108228e+03,3.232531e+03,nan,nan
2.389125e+03,3.236554e+03,nan,nan
2.564613e+03,3.239759e+03,nan,nan
2.192891e+03,3.245639e+03,nan,nan
3.411101e+03,3.248105e+03,nan,nan
2.289563e+03,3.246785e+03,nan,nan
2.949893e+03,3.246506e+03,nan,nan
3.219695e+03,3.265459e+03,nan,nan
2.740068e+03,3.280209e+03,nan,nan
2.603193e+03,3.284877e+03,nan,nan
2.903452e+03,3.290465e+03,nan,nan
2.473640e+03,3.286240e+03,nan,nan
3.497616e+03,3.285974e+03,nan,nan
3.011506e+03,3.289496e+03,nan,nan
3.330575e+03,3.301769e+03,nan,nan
2.580333e+03,3.318189e+03,nan,nan
3.454618e+03,3.314950e+03,nan,nan
2.245256e+03,3.312700e+03,nan,nan
3.125348e+03,3.326525e+03,nan,nan
3.194264e+03,3.330295e+03,nan,nan
3.273721e+03,3.336444e+03,nan,nan
3.680509e+03,3.333516e+03,nan,nan
2.340181e+03,3.325755e+03,nan,nan
2.476741e+03,3.338026e+03,nan,nan
3.552887e+03,3.344017e+03,nan,nan
2.278742e+03,3.365781e+03,nan,nan
3.112163e+03,3.373381e+03,nan,nan
2.484928e+03,3.380519e+03,nan,nan
3.033201e+03,3.372492e+03,nan,nan
3.595011e+03,3.393697e+03,nan,nan
2.426763e+03,3.390391e+03,nan,nan
2.556991e+03,3.378889e+03,nan,nan
2.978884e+03,3.377451e+03,nan,nan
3.397278e+03,3.376671e+03,nan,nan
3.798610e+03,3.385320e+03,nan,nan
2.357288e+03,3.397112e+03,nan,nan
2.632904e+03,3.386488e+03,nan,nan
2.724657e+03,3.401568e+03,nan,nan
3.101266e+03,3.408621e+03,nan,nan
3.067935e+03,3.412731e+03,nan,nan
2.779025e+03,3.411731e+03,nan,nan
3.901226e+03,3.419837e+03,nan,nan
2.385774e+03,3.435222e+03,nan,nan
2.838067e+03,3.418470e+03,nan,nan
3.006197e+03,3.424100e+03,nan,nan
3.733434e+03,3.429961e+03,nan,nan
2.934743e+03,3.430298e+03,nan,nan
2.546007e+03,3.443840e+03,nan,nan
2.602379e+03,3.445064e+03,nan,nan
2.838645e+03,3.456878e+03,nan,nan
2.473313e+03,3.452981e+03,nan,nan
2.760635e+03,3.483297e+03,nan,nan
2.887490e+03,3.448090e+03,nan,nan
2.980902e+03,3.464910e+03,nan,nan
3.047081e+03,3.466825e+03,nan,nan
2.682721e+03,3.467004e+03,nan,nan
3.825380e+03,3.472818e+03,nan,nan
2.934906e+03,3.486691e+03,nan,nan
2.599978e+03,3.492356e+03,nan,nan
2.716511e+03,3.491635e+03,nan,nan
2.808585e+03,3.489590e+03,nan,nan
2.535394e+03,3.494825e+03,nan,nan
2.878706e+03,3.503310e+03,nan,nan
2.956941e+03,3.514748e+03,nan,nan
3.017480e+03,3.523497e+03,nan,nan
4.076014e+03,1.986167e+03,nan,nan
4.525084e+03,1.970578e+03,nan,nan
5.466301e+03,1.980594e+03,nan,nan
5.828127e+03,2.005417e+03,nan,nan
5.888103e+03,1.991870e+03,nan,nan
4.622665e+03,1.986317e+03,nan,nan
4.335295e+03,1.986762e+03,nan,nan
5.575203e+03,2.013706e+03,nan,nan
5.702277e+03,2.038305e+03,nan,nan
5.953042e+03,2.028460e+03,nan,nan
5.772724e+03,2.005130e+03,nan,nan
3.983386e+03,2.016468e+03,nan,nan
4.162963e+03,2.052571e+03,nan,nan
5.256334e+03,2.041892e+03,nan,nan
5.910691e+03,2.049165e+03,nan,nan
5.809300e+03,2.068899e+03,nan,nan
4.640398e+03,2.064429e+03,nan,nan
4.310160e+03,2.073560e+03,nan,nan
4.097520e+03,2.088835e+03,nan,nan
4.227866e+03,2.079837e+03,nan,nan
4.587500e+03,2.085034e+03,nan,nan
5.749973e+03,2.095062e+03,nan,nan
4.522737e+03,2.084326e+03,nan,nan
5.402246e+03,2.088824e+03,nan,nan
5.264037e+03,2.101354e+03,nan,nan
5.612656e+03,2.094204e+03,nan,nan
4.376279e+03,2.100284e+03,nan,nan
5.901176e+03,2.109217e+03,nan,nan
5.492612e+03,2.110121e+03,nan,nan
4.034738e+03,2.047244e+03,nan,nan
5.669093e+03,2.122808e+03,nan,nan
4.142674e+03,2.127382e+03,nan,nan
4.434716e+03,2.127819e+03,nan,nan
5.146213e+03,2.134044e+03,nan,nan
4.533501e+03,2.133057e+03,nan,nan
4.392775e+03,2.162519e+03,nan,nan
5.884959e+03,2.154133e+03,nan,nan
5.590151e+03,2.168169e+03,nan,nan
4.487586e+03,2.158590e+03,nan,nan
4.261406e+03,2.168929e+03,nan,nan
4.555544e+03,2.173214e+03,nan,nan
5.330106e+03,2.168441e+03,nan,nan
5.804310e+03,2.167903e+03,nan,nan
4.009658e+03,2.135276e+03,nan,nan
4.321127e+03,2.171827e+03,nan,nan
5.739713e+03,2.188746e+03,nan,nan
5.935726e+03,2.184171e+03,nan,nan
4.159064e+03,2.175889e+03,nan,nan
4.499750e+03,2.207629e+03,nan,nan
4.440456e+03,2.200437e+03,nan,nan
4.237974e+03,2.215096e+03,nan,nan
5.927291e+03,2.234472e+03,nan,nan
4.062861e+03,2.228942e+03,nan,nan
4.156608e+03,2.231353e+03,nan,nan
4.384705e+03,2.225257e+03,nan,nan
5.889016e+03,2.242014e+03,nan,nan
4.787846e+03,2.248449e+03,nan,nan
5.631150e+03,2.252673e+03,nan,nan
5.835498e+03,2.249790e+03,nan,nan
4.457329e+03,2.264141e+03,nan,nan
4.391313e+03,2.282831e+03,nan,nan
4.870103e+03,2.262431e+03,nan,nan
4.926876e+03,2.296070e+03,nan,nan
4.526836e+03,2.291520e+03,nan,nan
4.024620e+03,2.287913e+03,nan,nan
4.133267e+03,2.289394e+03,nan,nan
4.808103e+03,2.315222e+03,nan,nan
5.804045e+03,2.335526e+03,nan,nan
5.862250e+03,2.343969e+03,nan,nan
4.291343e+03,2.337232e+03,nan,nan
4.214930e+03,2.309960e+03,nan,nan
4.844521e+03,2.356940e+03,nan,nan
5.144494e+03,2.352500e+03,nan,nan
4.135215e+03,2.357942e+03,nan,nan
4.085382e+03,2.358575e+03,nan,nan
4.179045e+03,2.381440e+03,nan,nan
4.248044e+03,2.388182e+03,nan,nan
4.334126e+03,2.383602e+03,nan,nan
4.767772e+03,2.377699e+03,nan,nan
4.036471e+03,2.335603e+03,nan,nan
4.711666e+03,2.398431e+03,nan,nan
4.452962e+03,2.395181e+03,nan,nan
5.800283e+03,2.405233e+03,nan,nan
4.573391e+03,2.396671e+03,nan,nan
4.056721e+03,2.420109e+03,nan,nan
4.134045e+03,2.426143e+03,nan,nan
5.129645e+03,2.419455e+03,nan,nan
4.391090e+03,2.423373e+03,nan,nan
4.641121e+03,2.437684e+03,nan,nan
4.247227e+03,2.456649e+03,nan,nan
4.332068e+03,2.456706e+03,nan,nan
4.129593e+03,2.462091e+03,nan,nan
4.460128e+03,2.463431e+03,nan,nan
4.187691e+03,2.466196e+03,nan,nan
5.191179e+03,2.466884e+03,nan,nan
4.001722e+03,2.384760e+03,nan,nan
4.154654e+03,2.485742e+03,nan,nan
4.827136e+03,2.484208e+03,nan,nan
4.055809e+03,2.487010e+03,nan,nan
5.822288e+03,2.484801e+03,nan,nan
4.556740e+03,2.487897e+03,nan,nan
4.633769e+03,2.498488e+03,nan,nan
4.211699e+03,2.514878e+03,nan,nan
4.371257e+03,2.525529e+03,nan,nan
5.233511e+03,2.512482e+03,nan,nan
5.316801e+03,2.522371e+03,nan,nan
4.715168e+03,2.523127e+03,nan,nan
4.482074e+03,2.526983e+03,nan,nan
4.104483e+03,2.516915e+03,nan,nan
4.153740e+03,2.534569e+03,nan,nan
4.584494e+03,2.545518e+03,nan,nan
4.071116e+03,2.539166e+03,nan,nan
4.967188e+03,2.543364e+03,nan,nan
5.666439e+03,2.555902e+03,nan,nan
4.030746e+03,2.554934e+03,nan,nan
